x,y,vocab,count
29.805332,-9.67862,misionero,11
32.063576,-13.347788,chau,29
7.0622525,-37.55091,sentinel,30
-19.462599,-27.538483,sentineleses,14
-15.814758,-8.732574,tribus,25
-42.836483,-19.833572,aisladas,120
-26.905102,0.9012577,inmunización,39
-25.592587,0.5850217,sarampión,101
48.34456,-4.228437,arcos,18
-21.588276,-1.6026893,perturbación,22
-12.8860035,-28.52938,pescador,54
-15.213942,-14.4085245,colgados,13
-14.097041,-0.93915755,antropólogos,12
-4.4490795,14.66977,frenética,18
11.534338,43.34864,validó,26
-8.632302,11.839152,repitieron,13
33.68026,-13.238024,lord,28
37.187996,25.485348,indultó,13
34.987793,-8.832321,matthew,41
26.819685,0.60226,emiratí,11
20.439157,2.7038832,jalifa,24
25.430197,-12.324823,doctorado,33
26.79145,0.09373763,dabi,10
28.001637,-2.6485715,espía,41
30.185127,3.6324487,jeremy_hunt,66
5.438639,24.419186,decepcionada,18
-7.2442183,-15.753328,balas_goma,31
31.080093,-21.622946,televisa,29
-17.652664,-22.100391,alambre,35
-17.365025,-22.295918,púas,26
-13.64563,-9.603377,hacinados,29
-14.615312,-18.979408,rotos,49
-14.782076,12.258699,darían,30
34.649082,-10.437597,andy,23
26.671726,-5.915742,hondureña,40
-4.309534,-14.055423,saltaron,20
2.0567102,-18.226496,cruento,12
7.767783,32.287426,álgido,20
-13.1957035,2.1402225,acentuado,13
-3.7778172,-23.550932,tirado,38
-11.499151,-4.320575,solicitudes_asilo,34
-35.161427,25.31919,ingresarán,19
14.704089,16.102911,oral_penal,72
11.360976,7.818359,maciel,75
49.64341,-10.065015,aldo,46
-17.556885,-34.39131,viñas,11
13.6125,41.998795,desestimaron,19
4.130723,-25.957396,recinto_asistencial,180
-20.126858,-2.4635003,asfixia,78
21.988857,-14.954713,arruinó,10
-2.17675,-7.146789,escaparse,16
0.43396944,-8.730929,tomarlo,15
-5.4652457,-21.545506,mordió,25
22.06115,8.781915,policía_británica,55
34.16503,-13.840525,hayes,16
-0.47483408,-6.8838224,liberarlo,16
27.37506,-22.551874,the_sun,153
-10.97172,1.9570107,dedicaron,17
28.346571,-33.774143,out_of,31
29.207382,-34.253365,says,13
4.367726,-14.878827,celdas,82
6.3689,18.541372,insensible,16
-44.639477,3.240688,influyó,22
45.266945,-9.323785,teodoro,31
36.947468,9.093654,zanin,12
24.844471,-26.561384,geo,17
6.151389,16.372993,condeno,19
0.68957216,-33.286346,lancha,47
28.322195,13.252781,jens,36
28.268724,13.230008,stoltenberg,34
-23.771479,-15.476043,completos,43
-13.7989235,4.0492716,protagonizar,63
-34.899574,-7.908935,viceversa,21
-11.9244585,-3.3837974,sobresaltos,11
3.6974714,20.048937,ambiguo,11
7.092415,-39.27098,extremo_sur,35
-10.051282,50.144146,tardaron,43
8.642994,19.616611,desastroso,19
-22.45266,-14.704971,mobiliario,37
-9.202094,-15.648461,cañones,24
-10.883852,-32.49086,excavadora,19
-4.7932076,1.9524673,filtrado,36
22.610981,-42.72583,du,45
30.696783,18.640646,lr,10
3.0384676,-3.3992374,imaginarse,19
-29.992977,-31.569456,camp_fire,47
-18.725767,-24.110939,cal,71
18.219898,-41.951775,fire,77
17.652088,-41.413776,butte,29
23.832285,-35.920662,creek,10
22.214096,-36.134373,near,17
-43.87194,-22.10586,acres,10
17.300882,-41.552464,paradise,59
25.658665,-34.944046,department,10
17.181322,-41.637386,malibú,20
26.377333,-27.646063,hollywood,98
-9.075298,-43.216423,tranvía,26
-14.035039,-22.078146,arrasada,13
30.861456,6.0020375,deshonesto,14
25.731417,-0.36852744,salman,29
24.64812,-0.5662126,saudíes,75
-21.155273,0.16325548,problemas_respiratorios,31
-6.9225297,-22.863415,destrozado,24
-51.436172,15.284008,360000,23
18.72486,2.4009426,régimen_bashar,68
-30.875738,-16.768976,gases_tóxicos,35
-39.000797,-25.000053,alcanzaran,12
18.95124,1.9373943,idlib,107
9.067143,-39.333595,provincia_idlib,50
20.891415,1.382389,hayat,26
21.039028,1.3343246,tahrir,27
21.062933,1.4726552,sham,35
19.129288,1.9551698,guta_oriental,49
-49.747383,4.7381377,derramaron,10
-25.62942,-20.403242,mostaza,10
9.136003,3.1705747,haberles,13
4.210666,22.200344,premeditada,16
-8.422235,-32.123108,chocaron,19
20.523287,-1.6584029,anexada,16
-12.795408,14.952061,agresivas,24
32.343445,-6.1162305,ward,30
-8.073072,8.922386,ofensivos,29
-11.285368,12.734559,añaden,30
9.661188,41.045605,utilice,31
-30.455282,-14.761783,químicas,24
-23.077656,-3.3434541,sistema_nervioso,34
18.798117,2.4870586,sirio_bashar,29
3.9672399,33.089462,memorando,17
28.767584,10.452435,almuerzo,70
41.434624,-6.4151664,lópezlevy,15
-24.62415,-21.971716,fresco,47
-36.560722,-32.712425,reportaba,12
-49.513752,17.334785,400_millones,63
4.99646,-36.337067,ultramar,12
8.041213,34.62384,independizarse,14
15.78727,-17.423365,1898,10
-30.51335,-25.367718,deshielo,41
-22.33121,-9.543559,lejanas,22
13.14413,27.28481,defenderá,31
-6.398496,-41.542603,damas,27
-46.40624,-7.146613,reclame,10
25.478828,-2.6042128,prisionero,39
3.3099892,25.909252,sintonía,42
0.37762323,-25.402779,descubrimiento,130
10.277656,15.432791,alevosía,20
-18.22162,-42.667217,peñón,13
30.306519,36.665413,validada,11
34.070534,34.869686,acompañará,25
30.51246,3.504962,austríaco,17
25.694979,-0.3955981,saudita_mohamed,20
7.5665636,16.353203,premeditado,43
10.874767,-38.1382,karachi,15
8.810944,-39.184742,baluchistán,13
30.28788,4.825789,geng,31
-15.985898,-31.984495,himalaya,29
-52.809273,-12.807145,0130,10
27.895803,-4.1529565,sheij,10
10.766298,0.32929695,alá,26
-7.061541,-19.509237,atacara,13
0.45839494,-20.230402,perecieron,18
9.162229,-39.29978,xinjiang,26
-22.307667,-11.389316,construirán,10
11.4359455,9.669112,sindicada,13
-53.40998,7.6773295,171,23
12.149481,14.507072,pena_máxima,48
20.92918,12.383665,deportado,34
5.190269,-43.04323,norteño,20
23.632565,16.47308,guerrillera,13
19.11073,-3.7316763,semanas_atrás,39
16.467623,-18.345947,1983,47
32.57741,-13.30429,roberts,27
-19.717207,13.89195,sorprendentes,21
32.993652,-35.702667,sorry,15
33.265694,-35.235046,much,80
31.928587,-36.274475,different,16
26.288038,-36.223557,point,36
26.525381,-33.711544,view,26
30.805895,-31.716549,with_the,54
24.851055,-32.61549,safety,23
31.03438,-35.647278,it_is,37
-52.549007,-3.2288785,novena,61
32.10049,-8.362384,tigar,10
29.79634,-36.066772,lot,24
24.786821,-36.953747,in_the,213
33.581795,-37.719585,know,95
-8.564959,-34.097557,conductor_vehículo,82
-7.7947297,-32.651306,pasajera,34
14.1610565,-20.028877,clasificó,15
22.06507,-2.7438352,tiananmen,34
-1.1884063,-17.955708,abalanzó,25
-14.165228,-21.686886,ardiendo,11
18.070477,-11.864821,rendirá,12
-17.812252,-29.800457,colmillos,70
5.516428,25.791157,intransigente,13
9.243393,31.706078,consagrada,13
-46.87523,14.62656,dólares_anuales,21
42.155098,-7.4595146,pavel,11
29.867699,19.52703,céant,10
0.41187558,6.087275,jerarquías,10
12.578507,31.445957,lamentan,30
-23.945343,-24.164532,derramado,12
-31.416428,-9.935099,embotellamientos,11
-20.554192,44.550304,retomado,21
4.3141384,-7.7932916,resignado,13
-10.258525,9.945865,frustrados,30
3.8905187,-21.472929,presencia_policial,54
29.259624,-26.500275,petrocaribe,28
13.700224,17.361834,procesos_judiciales,63
25.471594,23.95966,animó,16
-27.48742,-7.996865,pesqueras,27
4.6692653,-14.787893,celda,164
26.383572,-5.5363007,paraguaya,14
34.322662,-4.966174,tuiteado,10
15.3040905,7.983811,paraguayos,11
18.384718,12.7361965,semiabierto,18
46.712452,-12.438767,lidia,16
-13.428329,33.6141,brindaron,23
10.319082,1.5645196,reclutador,13
21.16399,9.821508,hongwei,23
29.368067,-1.1206465,prokopchuk,15
11.892448,-34.116745,lituania,36
28.30824,27.32284,apoyaban,11
-14.844475,-6.933352,tentáculos,12
7.015322,37.729256,rechazaran,17
-12.199095,4.5697412,demostraron,38
30.942856,-14.271664,garrett,22
23.093155,-18.10085,biografía,28
35.312626,-2.4424415,ascendido,14
25.122879,9.019289,europol,10
19.765884,11.3328495,orden_arresto,48
20.977804,13.790954,alexéi,26
29.440933,3.443323,mevlut,11
27.262886,-20.388832,escribía,23
16.401157,29.624655,resistido,30
-51.602947,14.159414,450000,15
0.9515767,43.11184,mencionaron,29
30.789822,-4.4764447,brennan,43
11.35808,-6.2620573,desagradable,53
-12.2206335,12.952588,centran,21
2.0799851,41.643963,explicita,23
-31.321499,-0.24089147,despeje,35
13.510328,45.52326,formulada,24
-18.778593,9.580851,procesadas,18
43.11735,-2.9377213,pessoa,10
-29.997158,-17.631308,reciclar,29
-37.417835,-3.632184,sobreoferta,12
8.23972,-35.988857,andamán,13
15.796048,-19.783176,desembarcó,17
-13.40689,0.196818,andando,16
-7.9023886,-22.773804,cuerda,58
-16.958765,12.336094,aportados,31
18.404818,-33.88094,viajero,29
-15.782398,-8.711553,autóctonos,11
-3.2598047,-5.505913,abatir,15
9.606065,-43.593315,goiás,12
46.352936,-13.154868,julia,46
14.132876,24.211563,elija,24
19.76761,-34.762287,dubai,37
33.846397,24.544588,reemplazante,37
25.577644,-15.258805,honorífico,11
21.685768,-3.799158,financista,14
20.985065,13.792426,navalni,51
-6.6575756,4.274152,notificaciones,23
27.915476,28.271315,ndlr,24
-20.162523,17.954617,controvertidos,19
-6.160703,18.459581,confrontado,28
-12.354298,1.6544499,indico,13
10.379294,47.5785,decretaron,30
17.05436,8.730084,exdirectivo,12
33.03674,-34.61093,i_am,62
32.52825,-34.70743,sad,16
28.342564,-32.944225,leaving,11
31.801693,-35.928608,together,22
29.346422,-36.12328,continue,10
27.373817,-20.6902,colaboraba,13
8.882865,8.696118,ejecutores,10
-16.448746,26.240711,imponer_sanciones,52
5.8838916,0.7153652,quisieran,25
-6.4327617,-2.8364701,lucen,22
-18.911911,-12.787736,desiertas,10
-24.4365,-23.212048,amargo,16
-29.471937,-27.270454,neblina,18
-16.466652,0.14683491,tóxica,62
-22.861317,-5.3299627,nocivo,21
-29.696026,-26.215384,sedimentos,28
-35.356762,-30.198898,meteorólogos,17
-26.391064,25.104296,mejoren,26
-21.00717,43.22971,cancelaron,20
34.453346,-32.293697,joanne,10
-21.401272,-28.226267,zoológicos,13
32.407715,-35.292503,gate,13
-4.0835767,-39.332367,ubicaba,33
6.719375,-38.802696,alcatraz,11
-8.868522,-10.3848,desplazaron,28
17.400478,-36.27158,oregon,57
-34.786026,-23.442352,canceladas,12
1.4663868,2.3365507,informarles,19
18.017612,-41.005177,californiana,20
26.392902,-33.75972,mountain,28
36.25815,21.893978,justicialista,16
11.442953,9.477969,sindicado,69
-13.668409,19.122393,sucesores,11
30.741276,-16.287537,viudo,12
44.369617,-3.0455725,ara_san,44
-12.78422,20.273447,interrogante,43
-14.117249,-18.564247,flote,38
-12.171407,-30.507534,barranco,26
-41.357132,-16.587368,pesa,91
21.691092,-34.098545,ocean,45
-13.765671,-30.080439,marino,136
-21.243122,-29.106714,profundidades,19
24.394361,4.845158,autoridades_argentinas,33
35.89738,-10.0021305,gary,38
2.0399253,-19.338902,ultimado,15
-33.256783,11.088079,sorpresas,29
37.71125,29.03601,moïse,23
36.905613,21.455065,branco,11
-30.13501,30.574324,privatizar,25
24.85608,-11.63455,posgrado,14
46.7794,4.3475995,parente,16
-4.385638,14.826464,agitada,17
34.73554,-25.599165,eddie,16
29.259628,17.147223,johnson,263
23.169598,-32.902832,officer,10
33.61268,-28.398645,shot,41
25.35098,-34.741093,shooter,14
25.254238,-35.22007,incident,13
-2.6571887,-18.333534,disparara,13
19.48897,-38.39184,tribune,16
-8.11326,-12.266358,evacuada,35
-52.00294,9.684297,675,13
22.638561,-5.608081,narco,39
28.407131,34.14087,jurados,35
48.41639,-0.9112542,beltrán,45
5.951179,-44.57308,durango,18
5.776089,-17.868383,pistolero,10
-7.610563,-22.380644,colgando,35
20.234735,36.354496,desarrollaba,50
25.256912,15.573309,femen,10
26.279907,20.049122,fascismo,19
-1.8872579,-15.145869,agredidas,15
29.713665,-21.967651,euronews,18
-18.098219,-21.745247,bravas,10
10.5023155,-26.689692,valle_caídos,31
16.814653,-18.401218,1936,20
38.041504,25.59551,octogenario,15
-6.5579634,-10.89566,marchó,23
-17.505787,-17.715387,bolsillos,25
4.4213634,-0.8968866,tuviéramos,25
-52.84283,8.211937,196,25
5.853523,36.63877,aritmética,10
29.181816,16.470085,raab,25
32.539394,-10.55542,cameron,29
-38.08621,-20.703218,alerta_roja,80
0.46957958,-20.7415,provocó_muerte,57
-52.749622,9.5455675,194,24
5.823757,-42.766647,sacatepéquez,21
5.8467574,-42.72691,chimaltenango,22
-31.887186,-29.586924,eruptiva,16
-31.706455,-29.562302,3763,24
-42.519318,-22.48861,km_suroeste,34
-31.097187,-28.609343,ceniza,90
-44.22022,25.575981,cono,53
-31.558538,-27.615452,volcánico,44
-37.38367,-31.620749,vulcanología,27
-31.52196,-29.170494,lava,139
-31.233427,-27.437853,piroclásticos,16
-31.903265,-29.638336,volcán_fuego,46
-14.16013,6.229832,registraran,18
6.325726,-40.246716,pacaya,16
8.648693,-37.706093,kerala,35
16.138855,0.7597888,hindúes,23
2.7787116,5.985436,sexos,16
0.14107528,-42.24996,santuario,72
-15.628939,-10.68434,peregrinos,19
-4.618404,-10.93122,cantando,36
24.833807,21.048384,témpore,14
-6.5517282,32.722446,plasmar,17
6.370765,33.04172,alineamiento,13
-49.45366,14.085044,46000,12
-7.916304,-32.965504,atropellada,51
-20.941082,44.844715,mantendremos,11
32.26275,-1.7647963,honea,14
-18.051922,-5.006543,faltantes,12
18.119055,-41.840252,woolsey,23
-26.630732,-17.276554,contenga,11
19.658552,15.417717,fuentes_judiciales,29
-26.259756,-4.3921247,implosión,19
12.292891,43.23267,determinara,19
-25.339657,-24.039299,extraerlo,10
49.438026,-9.186313,leandro,43
1.4189222,-33.805885,navegaba,16
-53.41463,13.43203,450,92
1.5092783,-34.185726,zarpado,10
6.430688,-43.32161,ushuaia,18
-12.087596,-28.309633,botado,11
-16.896057,-28.925777,tigre,55
-19.185421,51.899807,abrimos,10
-25.66339,3.5715947,veterinarios,54
8.908544,-32.589344,frecuentado,19
-19.16925,-29.27601,tigres,49
11.222682,-30.1478,conservación_naturaleza,33
-22.28447,-9.57395,pobladas,23
-19.097387,-28.040901,hábitat_natural,42
-32.9886,5.3942366,perdiera,40
-20.906425,25.930435,fijadas,19
-32.24593,-16.477085,hornos,35
-52.85981,11.691975,227,23
-25.99664,-8.787135,ecológicos,30
-4.853878,1.5515692,proporcionaron,12
24.929655,-16.001556,célebre,69
-7.918525,9.854294,tensos,19
11.36279,38.557518,admitir,48
-6.9944005,27.913849,reconciliar,11
36.0186,-15.046453,damien,10
27.141893,-20.06728,parisien,29
-36.33077,16.513638,fiscalidad,12
-31.642336,31.120703,zona_euro,54
-46.825855,-12.350361,pauta,26
-12.900699,16.989542,resistencias,18
-4.171458,0.3505028,subidos,14
11.490233,18.836432,francoalemana,11
-7.13818,28.033247,desmarcarse,16
4.5338492,-44.61098,sonora,31
-10.956878,11.346214,contradicen,16
-42.157303,12.140982,jerárquicos,11
2.041452,-4.914259,convencerlo,16
5.682748,-6.4106646,oye,26
-9.102207,2.3944557,contemporáneos,14
3.5342371,-6.8781157,casar,20
-23.17712,2.9119735,compatibilidad,11
-9.998205,-25.904728,bromea,11
7.630158,-46.434586,finca,37
-29.292305,-20.398705,frutales,16
14.868757,-30.190018,ilusión,47
0.06372112,-3.5894208,preguntando,27
1.2899234,-10.6964655,baile,49
20.87659,-3.5647345,anarquista,26
-0.6605686,-21.689108,lesionado,58
13.962834,-10.495981,selfie,70
13.339512,-9.751993,registro_audiovisual,31
27.897205,-5.904541,anahí,10
-1.3826476,7.5281014,anarquistas,11
2.831954,40.458733,someta,11
28.641972,21.165304,euroescéptica,15
-51.732788,7.633156,315,18
26.538061,31.970724,contendientes,10
9.739667,43.20329,decidirá,51
3.0316904,5.2133813,individualmente,22
33.664925,-11.486607,timothy,28
-10.546477,-26.049965,credencial,15
1.816224,2.8581488,información_confirmada,73
1.223924,-33.2822,fragata,34
0.19781934,-15.603106,radares,34
55.9176,0.56487143,moyano,39
49.41288,-1.9224951,montoya,18
-3.074435,-6.6982217,acampar,20
-0.09142364,-4.747778,encontrarlos,24
6.7033443,-7.1409225,amaba,27
-5.901821,-21.617085,tapada,11
29.978056,-17.221867,patterson,22
-22.119425,-13.804,desuso,35
6.455143,23.84499,extraordinariamente,20
0.8215461,37.87921,aceptan,58
-10.580138,0.37014422,valoraciones,10
-0.32644597,18.663061,recordatorio,17
45.18938,-13.028941,caroline,19
-35.0017,-25.625145,extensos,13
-39.032932,12.737315,recortar,51
-20.811596,-12.549044,perdidas,41
-52.476875,14.697757,26000,25
17.301498,-38.28537,palm,21
41.793064,-2.9859061,supervisora,10
-11.474984,18.808165,estrechas,23
34.554882,-5.5595593,desantis,11
35.468388,-5.5850887,gillum,19
-44.027218,5.5391955,025,14
-31.761293,19.709204,disparidad,11
26.700815,-34.463383,standard,19
14.628397,40.135105,constitucionalidad,39
3.6994138,-9.598339,metido,26
-5.39713,-30.825565,precipitado,14
49.490726,13.295184,gore,28
-51.796345,9.26715,537,11
9.054513,46.107624,prohíba,30
6.089569,44.62647,comunique,11
-4.5942163,27.668146,incidir,27
18.068897,9.546022,idlreporteros,25
5.8200364,13.312503,falsedad,16
38.01224,25.881693,hija_expresidente,41
38.025898,25.780024,alberto_fujimori,113
37.9611,25.745152,19902000,46
0.3428461,-14.646367,balísticos,33
6.547021,35.79896,aprobase,13
7.0332885,36.789753,decisivos,10
26.819948,22.107239,probrexit,16
-28.134878,38.883663,ampliarse,16
-13.469319,0.28098607,acelerando,14
-54.50936,12.907623,4300,14
2.961681,5.5101633,transexuales,23
-5.7248836,-3.4990466,emocionados,14
14.980589,-16.018606,soñado,11
48.177036,-1.3112913,velázquez,20
-13.097363,-9.612119,exhaustos,10
-5.258406,-32.755997,transportaba,115
-7.5155926,-26.803911,barba,54
-12.57785,23.813818,afectación,91
-4.7015686,-42.761013,edmundo,10
-1.2782211,-32.222435,ras,15
-17.782663,36.866196,austero,24
38.690716,-24.90777,angel,53
36.853645,21.912151,pichetto,37
12.56074,-0.80601996,numerosa,17
-36.0975,19.162205,planilla,11
-30.663645,26.449453,ajustando,11
-31.228415,27.460419,reactivación,50
-43.85342,6.2624173,trimestre_2019,54
41.988037,-7.327279,rubini,13
-48.627365,-18.62288,junio_2019,150
-43.013283,-2.3431294,sp,53
-17.088266,-50.308147,26_2019,62
-12.1505,-19.747091,computadora,30
6.660616,-12.014844,confundido,27
-9.887305,-39.317654,usb,13
-20.04408,-15.900578,usaban,30
-1.1357673,15.970924,incredulidad,17
-3.1451192,-14.860112,robarle,39
-5.215127,-21.605076,pata,34
12.183088,44.945515,emanó,15
27.210733,-20.18811,sabah,14
-23.099783,-26.056145,resonancia,13
14.187633,31.34632,fustigaron,13
23.566141,-30.994165,research,68
-26.84778,-29.059021,escriben,20
29.291164,18.308384,snp,10
35.769367,-10.017651,ian,30
-15.468169,35.179726,solución_definitiva,39
6.386648,32.799393,aduanero,26
-52.20996,8.025859,154,18
27.463795,21.81924,ulf,13
27.395603,21.87868,kristersson,17
27.052017,20.688005,sd,24
40.117973,23.40081,estrado,20
44.27729,-0.22124246,lamentado,11
27.068045,20.629486,åkesson,11
11.940926,-33.92635,finlandia,110
30.141441,20.382612,stefan,32
30.115704,20.39472,löfven,33
25.679804,30.253477,ganadas,14
34.837242,9.040419,ricardel,10
34.89286,-15.185533,grisham,22
-13.299945,1.0952404,alimentado,40
34.258797,-39.1399,leave,20
34.032795,-39.037086,means,11
36.015335,-9.66059,foster,14
-2.455952,25.855204,socava,13
0.675784,22.379099,elemental,11
30.279549,-35.41762,common,19
6.724072,29.302954,retomando,15
14.721728,-12.169186,burlándose,12
8.851652,38.86131,rezó,13
1.0556821,-33.083576,patrullero,14
2.6206043,-7.216953,mandamos,10
-54.009182,10.912742,222,23
-7.478505,-9.954481,movilizaron,67
16.768654,8.947464,contratos_petrobras,13
9.2465925,-45.727173,guarujá,10
2.3170588,-11.369014,sentó,52
-21.359686,-2.7945697,cerebral,149
17.735651,-5.406045,consignada,32
4.9941826,8.860873,bullying,125
34.74925,-15.403585,brandon,30
35.03965,-16.531736,jolie,12
-8.928476,13.842095,despertando,20
7.0903535,39.19129,fallaron,20
-5.685635,-23.299637,pisó,11
-10.0083275,16.460682,sumada,14
-4.6514244,1.0719875,publicaba,16
2.711282,42.51119,incluiría,44
-14.165381,-31.746687,inundada,49
13.478636,-8.178317,bromas,76
10.640612,8.09045,coartada,20
-15.799025,-24.524668,césped,19
-20.811306,-10.887283,aledaños,31
39.512787,-10.913975,agencia_internacional,88
-7.336713,-31.735678,vagón,33
-20.637148,44.493504,reanudarse,13
11.392636,-5.4960594,curiosa,28
17.730433,-5.714253,replicado,28
10.161866,-4.836937,tierna,15
36.96431,17.062908,camargo,13
5.948667,-43.217865,beni,10
27.04476,34.256237,bicameral,23
-51.38113,10.286555,228,18
18.200205,-42.022778,calfire,11
-13.7201805,-22.03454,arrasado,26
36.27825,-13.722766,alguacil,23
21.439117,-38.76731,park,137
20.6386,-39.03328,hills,19
-8.091679,17.922367,hostilidades,44
3.1341248,-30.790241,refuerzos,55
39.834225,-12.262179,conricus,12
36.476826,-13.258006,sheriff,30
-14.087463,-13.86352,recuperados,45
-47.387917,10.70959,cifran,14
-53.35669,11.65271,230,56
-2.930375,-4.9480424,ubicar,81
16.002562,-19.064455,1918,19
-2.5251691,-8.493546,arder,12
-13.980433,-22.359476,barrido,15
-52.43138,14.155744,6500,28
-14.412642,-15.067523,restos_humanos,50
-16.395638,-14.402634,reducidos,29
-19.13315,-26.388319,esqueletos,17
-17.459358,-18.339188,metálicos,12
-32.629463,-15.949946,chimeneas,22
6.1500325,-5.3999968,solía,80
40.04508,-17.99511,glenn,19
35.69126,-15.6041565,cyrus,14
-30.510883,-9.882722,intensificarán,13
-37.70097,-23.59011,órdenes_evacuación,38
39.2985,-11.565684,josh,55
39.330975,-11.426246,edelson,22
11.19562,6.070981,extraoficialmente,12
1.4825655,-12.935218,allanaron,20
23.606762,-29.26688,monitor,17
12.904863,20.05685,orquestar,15
30.60076,6.3362856,nauert,50
4.234336,30.221594,relaciones_comerciales,60
-12.042008,5.5042195,envueltas,12
27.365963,0.4020604,mohamed,94
-9.452466,24.315441,cesen,18
-4.665121,50.62301,aprovecharon,56
12.24737,35.075993,oponer,18
-8.818971,5.4367275,fascinación,11
0.6430913,17.486694,ignorancia,22
21.356243,-21.420803,ma,28
21.388544,-25.975965,orquesta,17
33.02995,-31.618881,fake,10
28.490318,-31.916292,peace,16
15.563109,-12.417051,destacaba,14
20.40275,-17.269217,princesa,84
9.545167,-46.3625,mónaco,28
5.1044054,43.133778,acogidos,30
41.098095,-10.090538,marin,17
1.5484192,-6.919915,pelear,43
10.514308,0.5107998,guerreros,11
11.853978,-19.97994,conmemoraciones,26
9.0427265,-33.034348,oceanía,23
16.457726,-24.157656,simboliza,21
-15.954972,-14.857539,caídos,62
17.899715,-15.741883,reina_isabel,62
-12.426554,-25.080175,balcón,62
0.98139936,43.31582,informaran,20
-15.129067,-14.354141,destrozados,17
-52.46539,14.743457,27000,18
-13.323892,-20.422989,controlarlo,10
19.557568,-40.723045,bee,19
-15.498401,-13.668157,sepultadas,21
-37.17238,4.4642544,exponencialmente,16
-33.29362,-19.76575,propicia,22
33.626595,-10.084064,rice,30
30.962606,-12.16745,exsoldado,16
-42.86402,-12.951471,reportadas,27
-14.272094,-21.905737,ranch,12
30.887688,-22.069399,hbo,28
19.092295,23.971891,fugaz,22
-7.2296863,1.3230858,compartieron,63
30.204124,14.576456,alemana_angela,11
-3.0662155,-22.361906,estrechó,14
-4.930365,-21.358458,hombro,45
-19.215033,13.675656,definitivos,39
-47.156467,-7.5813866,lotería,209
18.86984,4.3534427,repúblicas,12
22.182978,1.5062311,donetsk,13
22.216713,1.4993397,lugansk,13
-33.260323,11.054399,escrutados,26
29.038633,-1.5743774,leonid,10
-50.762035,10.054086,684,10
-4.9675865,8.754724,esporádicos,19
-24.204613,-17.795069,degustaciones,13
-27.516148,3.2358484,periódica,20
18.711685,6.3367333,exnegociador,15
34.106,-3.4690177,exresponsable,11
-46.713406,14.239665,rublos,20
-13.06901,-7.281979,retornados,13
-12.068127,-35.184696,transportados,35
14.244431,1.4289608,bienvenidos,47
-12.329801,-7.0604725,repatriados,24
-18.033562,35.971092,reintegración,49
-24.517727,25.419252,entes,50
35.700756,-10.308715,ken,54
27.493814,8.128874,memorable,10
19.136074,-23.133333,himno,67
10.446363,-4.516178,oda,11
13.431259,24.64445,considerara,23
-33.076973,-31.261837,caluroso,15
-6.304185,-28.768084,escudo,27
-16.576532,28.736473,refuerce,12
-3.5176573,-7.1142817,desplazarse,52
-13.311528,-13.468765,descansan,15
2.5807621,-32.795586,marines,25
30.160109,-13.353318,nicholas,33
29.96942,-7.971931,churchill,13
35.51158,-11.1396265,joe,60
35.108463,-9.455772,dunford,13
26.066254,12.259014,visite,36
-14.798725,-15.834419,tumbas,76
-13.199107,7.36395,datan,38
11.22486,-31.49496,arqueológica,17
-19.028738,-26.805092,escarabajos,12
12.992366,-25.763086,funerario,10
-17.525517,-31.206501,necrópolis,10
29.700558,0.7850434,antigüedades,27
-42.65418,-21.982473,ac,30
17.54231,-16.15661,guardián,29
-23.091316,-12.434769,edificaciones,38
24.688065,-2.9577487,dinastía,41
18.323023,-38.145412,memphis,19
-15.519448,-17.018179,estatuas,60
-15.665263,-33.98786,bronce,20
15.94313,-23.258215,diosa,10
19.793941,-18.478357,gata,56
13.567257,-14.113275,confesando,10
-13.601504,10.08956,insinuaciones,14
6.44012,-31.185108,nativa,29
-28.108784,-0.8711766,abortos,71
28.992262,-40.8438,fecundación,12
28.999668,-40.79382,vitro,14
-27.776909,-15.550755,óvulos,16
34.15536,-34.770344,barack,18
0.61181664,-0.6367267,aprendieron,13
-24.715313,0.4608778,malnutrición,22
35.2313,-16.386002,amal,16
-29.344442,-18.45986,distribuye,32
-27.784191,-5.2892385,alimenticia,29
-53.517635,13.034883,5500,32
-0.55195755,-25.51538,permanecía,54
-3.6373456,-47.366535,paradas,15
-5.7234316,-11.244973,multitudes,29
9.3888645,33.181057,impedirá,14
-3.4221916,-4.6634455,derribar,50
-19.655107,-27.91547,serpientes,37
-14.670923,-28.44633,pitón,20
-20.675898,-22.78903,inodoro,20
8.304372,-5.8727765,imaginó,17
-14.664514,-27.958767,serpiente,75
-36.009335,-8.7408695,conectados,43
-21.124117,5.799134,oculares,10
-19.908642,-22.405882,saco,47
47.42576,-12.378086,valeria,69
48.152218,-7.3960857,medel,19
10.182498,-6.1976757,desgarrador,23
-17.101099,-50.356255,9_2018,64
2.746893,-26.056301,falleciendo,28
11.925697,-16.321222,acudía,11
10.388608,-37.36698,yucatán,16
29.382683,-7.182969,jo,27
9.110131,24.079042,empeñado,17
5.8318324,-8.17644,reaccionaba,11
43.908897,-5.729125,daniella,14
10.872701,9.863572,presunta_participación,40
17.801477,20.765865,venceremos,12
-15.235486,-9.236519,conectadas,16
-23.448055,-0.36277777,anemia,35
-22.40385,-1.2095805,respiratoria,37
-21.138988,-0.1345091,tos,34
14.653506,45.711903,interpusieron,54
-17.849617,-3.6091654,feto,73
-18.052164,29.875792,vulnerados,34
-18.199032,-2.8944669,someterla,12
35.579895,-12.775429,geoff,13
32.513393,-39.467747,borderline,12
42.42107,21.689323,balda,34
